match_id,date,sport,team_name,opponent_team,player_name,player_position,minutes_played,score,goals,assists,saves,passes_completed,speed,success_rate,team_result,matches_played,matches_won,matches_lost,rating,injuries,cluster
M7317,2024-04-02,Basketball,Chennai Chargers,Kolkata Kings,Kanav Kashyap,Guard,34,97,2,10,7,86,9.17,63.05,Win,50,22,28,2.42,True,2
M7318,2025-04-06,Basketball,Mumbai Warriors,Kolkata Kings,Hunar Sur,Guard,58,69,0,3,6,60,17.12,80.83,Loss,195,147,48,6.02,True,1
M7319,2025-04-05,Football,Chennai Chargers,Kolkata Kings,Prerak Bath,Defender,75,6,1,8,0,89,6.72,89.8,Win,61,42,19,4.89,True,2
M7320,2023-10-01,Basketball,Chennai Chargers,Delhi Titans,Nehmat Balay,Forward,77,53,2,6,3,73,13.66,86.57,Draw,258,133,125,4.97,True,1
M7321,2024-10-09,Basketball,Kolkata Kings,Chennai Chargers,Emir Bal,Forward,59,78,2,10,2,70,21.59,86.72,Win,26,24,2,2.69,True,2
M7322,2025-05-21,Cricket,Mumbai Warriors,Delhi Titans,Manikya Goyal,Wicket-Keeper,83,68,0,10,7,56,6.47,78.85,Win,266,210,56,7.64,True,1
M7323,2024-12-25,Hockey,Chennai Chargers,Delhi Titans,Piya Comar,Forward,46,52,0,1,8,42,21.56,64.57,Loss,270,112,158,6.9,True,0
M7324,2024-03-13,Cricket,Delhi Titans,Chennai Chargers,Mamooty Sarkar,Bowler,64,55,0,5,5,94,8.33,76.66,Loss,50,33,17,1.45,True,2
M7325,2025-02-17,Football,Mumbai Warriors,Kolkata Kings,Sara Talwar,Goalkeeper,73,91,1,9,4,96,17.24,97.44,Win,14,5,9,6.86,False,2
M7326,2024-12-07,Basketball,Delhi Titans,Chennai Chargers,Misha Virk,Guard,86,31,1,4,4,44,5.16,84.94,Loss,260,207,53,5.78,True,1
M7327,2025-01-14,Basketball,Kolkata Kings,Chennai Chargers,Shayak Saxena,Forward,78,54,0,2,7,92,15.76,87.75,Win,29,17,12,2.82,True,2
M7328,2024-11-27,Football,Delhi Titans,Kolkata Kings,Anahita Sawhney,Midfielder,75,73,4,4,1,85,18.34,53.77,Loss,3,1,2,8.64,True,2
M7329,2024-11-03,Cricket,Delhi Titans,Kolkata Kings,Taimur Manne,Batsman,34,29,0,4,6,47,18.63,59.45,Loss,288,159,129,1.03,False,1
M7330,2024-09-11,Basketball,Mumbai Warriors,Kolkata Kings,Aaryahi Balay,Center,53,4,3,7,4,20,23.26,78.07,Win,298,73,225,6.0,False,0
M7331,2025-05-26,Cricket,Chennai Chargers,Delhi Titans,Jayesh Hans,Batsman,34,56,0,10,5,71,23.7,80.87,Draw,53,19,34,1.9,True,2
M7332,2023-11-12,Basketball,Mumbai Warriors,Kolkata Kings,Neelofar Swaminathan,Guard,68,45,1,10,8,52,17.85,59.06,Loss,41,27,14,6.33,True,2
M7333,2023-12-13,Cricket,Mumbai Warriors,Chennai Chargers,Ishita Chaudry,Wicket-Keeper,59,13,0,3,9,40,22.85,87.38,Win,108,26,82,6.91,False,2
M7334,2024-11-12,Hockey,Kolkata Kings,Chennai Chargers,Yashvi Arya,Goalkeeper,71,92,0,0,6,99,18.02,53.73,Win,275,47,228,4.35,False,0
M7335,2025-06-03,Hockey,Delhi Titans,Kolkata Kings,Kabir Setty,Goalkeeper,70,83,0,6,8,93,14.18,58.57,Win,172,27,145,2.56,False,0
M7336,2025-04-28,Hockey,Mumbai Warriors,Chennai Chargers,Manikya Arya,Forward,42,71,0,4,9,31,20.47,50.81,Loss,272,155,117,3.13,True,1
M7337,2024-02-15,Hockey,Mumbai Warriors,Delhi Titans,Lakshay Manne,Goalkeeper,82,74,0,8,10,6,18.46,85.14,Win,198,17,181,2.84,True,0
M7338,2024-07-07,Hockey,Kolkata Kings,Delhi Titans,Dhanush Varghese,Forward,37,73,0,10,8,82,7.79,73.54,Win,224,171,53,9.18,False,1
M7339,2023-07-06,Basketball,Delhi Titans,Chennai Chargers,Nakul Batta,Center,76,57,1,5,1,65,5.26,80.42,Loss,5,4,1,9.87,True,2
M7340,2023-07-10,Cricket,Kolkata Kings,Mumbai Warriors,Drishya Suri,Wicket-Keeper,49,12,0,1,9,55,8.98,60.53,Draw,63,49,14,3.59,False,2
M7341,2024-09-29,Hockey,Mumbai Warriors,Kolkata Kings,Eshani Balasubramanian,Midfielder,82,0,0,5,4,19,23.21,54.61,Win,85,72,13,1.22,True,2
M7342,2024-09-26,Cricket,Chennai Chargers,Mumbai Warriors,Advik Dada,Bowler,38,76,0,4,4,89,14.41,78.63,Win,130,37,93,4.29,False,2
M7343,2023-12-29,Basketball,Delhi Titans,Kolkata Kings,Stuvan Varughese,Center,31,41,0,9,7,63,18.98,58.2,Loss,133,21,112,6.8,False,0
M7344,2024-05-20,Cricket,Chennai Chargers,Mumbai Warriors,Hrishita Madan,Bowler,52,85,0,1,0,30,17.89,73.73,Win,8,6,2,3.47,True,2
M7345,2023-10-27,Cricket,Chennai Chargers,Kolkata Kings,Taran Krishna,Wicket-Keeper,72,49,0,7,3,64,24.18,98.36,Win,168,69,99,7.0,True,0
M7346,2023-08-21,Hockey,Kolkata Kings,Delhi Titans,Eshani Madan,Defender,65,72,0,4,2,75,5.78,79.99,Draw,280,181,99,9.67,False,1
M7347,2024-04-28,Hockey,Chennai Chargers,Mumbai Warriors,Rohan Warrior,Goalkeeper,82,75,0,6,8,99,14.81,58.4,Win,116,8,108,3.74,False,0
M7348,2024-06-15,Football,Delhi Titans,Mumbai Warriors,Misha Srinivas,Midfielder,68,22,3,0,8,30,18.98,83.98,Win,170,40,130,2.54,False,0
M7349,2025-02-26,Basketball,Delhi Titans,Chennai Chargers,Alisha Mani,Guard,49,29,2,9,3,59,7.55,53.33,Draw,18,1,17,1.48,True,2
M7350,2024-05-22,Hockey,Mumbai Warriors,Chennai Chargers,Kiara Mannan,Goalkeeper,53,78,0,5,1,35,7.89,97.13,Draw,83,61,22,7.26,False,2
M7351,2025-01-23,Hockey,Chennai Chargers,Delhi Titans,Raunak Krishna,Goalkeeper,46,95,0,5,10,44,17.64,53.71,Draw,3,0,3,6.81,False,2
M7352,2024-06-15,Basketball,Chennai Chargers,Mumbai Warriors,Keya Bahl,Guard,44,79,2,6,0,38,8.12,99.8,Win,253,71,182,8.98,False,0
M7353,2024-06-25,Football,Mumbai Warriors,Chennai Chargers,Yakshit Varkey,Forward,76,68,3,1,0,69,5.42,81.91,Draw,292,85,207,9.0,False,0
M7354,2024-09-16,Hockey,Kolkata Kings,Mumbai Warriors,Vedika Sinha,Midfielder,62,31,0,7,3,28,12.34,50.67,Win,159,131,28,5.01,True,1
M7355,2023-10-08,Basketball,Delhi Titans,Chennai Chargers,Raunak Ramachandran,Forward,33,73,4,1,5,35,12.2,61.67,Draw,27,21,6,8.91,False,2
M7356,2024-06-19,Basketball,Kolkata Kings,Delhi Titans,Mehul Gara,Guard,49,29,5,2,1,55,23.68,63.95,Draw,100,88,12,3.01,False,2
M7357,2023-10-14,Cricket,Chennai Chargers,Delhi Titans,Vidur Kashyap,All-Rounder,57,5,0,8,2,78,12.72,89.9,Win,30,1,29,7.38,True,2
M7358,2023-10-02,Basketball,Delhi Titans,Kolkata Kings,Anay Chadha,Forward,58,30,3,5,8,70,7.47,83.35,Loss,298,121,177,7.06,True,0
M7359,2024-12-25,Hockey,Delhi Titans,Chennai Chargers,Anvi Apte,Forward,77,86,0,7,9,58,14.73,77.39,Loss,242,55,187,9.3,True,0
M7360,2024-03-16,Hockey,Chennai Chargers,Delhi Titans,Alisha Kata,Goalkeeper,67,81,0,8,1,98,6.77,83.1,Draw,183,67,116,6.8,True,0
M7361,2025-02-07,Hockey,Kolkata Kings,Mumbai Warriors,Kaira Acharya,Defender,56,43,0,7,5,45,17.02,91.08,Win,90,1,89,5.91,True,2
M7362,2025-03-27,Basketball,Chennai Chargers,Mumbai Warriors,Aarav Lal,Forward,72,100,4,1,1,18,12.77,95.06,Draw,144,35,109,8.92,False,0
M7363,2024-07-21,Football,Chennai Chargers,Delhi Titans,Vardaniya Ghosh,Forward,67,1,3,8,4,69,21.16,51.67,Win,48,39,9,1.55,False,2
M7364,2024-04-03,Hockey,Kolkata Kings,Mumbai Warriors,Zara Yadav,Midfielder,40,99,0,9,1,46,21.15,70.53,Draw,106,38,68,5.52,False,2
M7365,2023-07-03,Hockey,Kolkata Kings,Delhi Titans,Elakshi Shah,Defender,33,20,0,1,9,2,13.81,94.81,Win,29,2,27,6.48,False,2
M7366,2023-08-20,Cricket,Kolkata Kings,Chennai Chargers,Madhup Venkataraman,Batsman,64,13,0,9,4,93,19.88,69.42,Loss,139,97,42,4.59,True,2
M7367,2024-01-06,Football,Chennai Chargers,Delhi Titans,Rohan Saha,Forward,72,64,4,5,6,70,11.61,91.57,Win,14,14,0,9.11,True,2
M7368,2025-05-01,Football,Chennai Chargers,Delhi Titans,Drishya Sethi,Goalkeeper,56,40,2,4,4,3,11.81,64.11,Win,137,68,69,6.0,True,2
M7369,2024-11-28,Football,Chennai Chargers,Kolkata Kings,Madhav Ranganathan,Midfielder,82,38,3,9,2,99,11.98,85.44,Win,60,55,5,8.52,False,2
M7370,2024-06-13,Hockey,Mumbai Warriors,Delhi Titans,Lavanya Karan,Defender,59,73,0,3,2,90,23.45,66.79,Draw,57,17,40,9.15,True,2
M7371,2025-01-01,Football,Kolkata Kings,Delhi Titans,Nitya Dar,Defender,62,41,0,3,4,69,7.2,79.16,Loss,81,2,79,7.81,True,2
M7372,2023-12-07,Hockey,Kolkata Kings,Chennai Chargers,Keya Jain,Forward,83,2,0,0,4,84,22.48,89.46,Loss,10,7,3,1.42,False,2
M7373,2023-12-09,Hockey,Mumbai Warriors,Delhi Titans,Aarna Chad,Forward,73,71,0,4,9,45,12.25,71.33,Loss,102,17,85,5.45,True,2
M7374,2023-08-29,Cricket,Kolkata Kings,Mumbai Warriors,Jivika Chaudry,Batsman,42,85,0,10,8,62,11.54,79.2,Loss,218,98,120,2.96,True,0
M7375,2024-12-30,Football,Chennai Chargers,Delhi Titans,Heer Saxena,Goalkeeper,46,32,4,8,6,11,12.8,66.14,Win,185,157,28,1.92,False,1
M7376,2023-12-31,Football,Chennai Chargers,Delhi Titans,Mannat Bawa,Defender,81,82,0,6,7,7,20.29,54.53,Win,183,143,40,8.42,False,1
M7377,2023-09-27,Basketball,Kolkata Kings,Mumbai Warriors,Bhamini Shetty,Center,53,51,3,3,8,21,18.07,60.75,Draw,191,72,119,1.45,True,0
M7378,2023-12-14,Basketball,Kolkata Kings,Delhi Titans,Jivika Sastry,Forward,48,1,4,10,10,65,8.83,52.74,Loss,178,2,176,7.91,False,0
M7379,2024-11-29,Cricket,Kolkata Kings,Delhi Titans,Emir Kothari,Bowler,71,64,0,4,1,1,8.72,58.34,Draw,216,99,117,6.6,False,0
M7380,2025-03-17,Cricket,Kolkata Kings,Mumbai Warriors,Vanya Ravel,All-Rounder,85,52,0,0,8,63,12.25,81.61,Win,172,60,112,6.13,True,0
M7381,2023-10-09,Cricket,Chennai Chargers,Kolkata Kings,Siya Brar,Bowler,85,55,0,2,2,94,19.05,63.97,Win,206,67,139,7.9,False,0
M7382,2025-05-23,Football,Delhi Titans,Kolkata Kings,Khushi Dugar,Midfielder,63,85,2,1,7,51,14.14,79.33,Draw,175,125,50,6.55,True,1
M7383,2024-03-28,Hockey,Chennai Chargers,Kolkata Kings,Divit Tripathi,Midfielder,47,67,0,3,4,6,5.44,55.0,Win,163,147,16,8.64,False,1
M7384,2025-05-12,Cricket,Delhi Titans,Kolkata Kings,Sahil Bali,Wicket-Keeper,68,35,0,3,2,72,19.04,83.64,Win,215,78,137,8.19,True,0
M7385,2024-10-04,Hockey,Kolkata Kings,Chennai Chargers,Vardaniya Randhawa,Goalkeeper,64,9,0,10,6,33,23.41,90.68,Loss,132,29,103,7.99,False,0
M7386,2023-11-09,Basketball,Kolkata Kings,Delhi Titans,Nayantara Raja,Forward,68,100,2,7,6,9,11.06,94.27,Win,85,33,52,4.66,True,2
M7387,2023-09-14,Football,Kolkata Kings,Chennai Chargers,Ivan Shan,Goalkeeper,62,70,5,9,2,68,6.71,80.56,Loss,109,70,39,5.72,True,2
M7388,2024-06-11,Cricket,Kolkata Kings,Chennai Chargers,Taran Kaur,All-Rounder,83,41,0,4,4,51,9.17,79.09,Win,128,78,50,1.26,True,2
M7389,2023-10-18,Cricket,Kolkata Kings,Delhi Titans,Amani Batra,Batsman,32,82,0,1,8,0,7.59,63.6,Draw,117,22,95,9.45,False,2
M7390,2023-12-23,Football,Chennai Chargers,Kolkata Kings,Yuvraj  Kanda,Defender,78,69,3,0,2,99,12.47,58.45,Win,200,149,51,4.15,False,1
M7391,2025-02-09,Football,Kolkata Kings,Chennai Chargers,Baiju Bose,Forward,90,15,1,4,8,37,19.48,51.31,Win,48,22,26,8.16,True,2
M7392,2024-08-14,Hockey,Kolkata Kings,Chennai Chargers,Mehul Thaker,Forward,67,45,0,3,5,6,21.91,84.34,Win,191,103,88,1.28,False,1
M7393,2023-10-16,Basketball,Kolkata Kings,Delhi Titans,Dishani Barad,Guard,49,95,4,2,9,53,8.27,65.98,Win,20,7,13,8.64,False,2
M7394,2023-07-21,Hockey,Mumbai Warriors,Delhi Titans,Kismat Vohra,Midfielder,48,76,0,3,10,17,6.7,74.13,Loss,89,13,76,6.57,False,2
M7395,2025-04-05,Football,Mumbai Warriors,Chennai Chargers,Dharmajan Bhavsar,Midfielder,75,38,2,3,0,5,19.9,81.13,Loss,121,0,121,3.05,False,0
M7396,2024-07-23,Football,Kolkata Kings,Delhi Titans,Adira Date,Forward,78,42,5,3,9,91,6.99,57.78,Draw,18,12,6,2.16,False,2
M7397,2023-06-14,Football,Kolkata Kings,Mumbai Warriors,Mannat Chaudhry,Goalkeeper,36,16,0,3,4,40,11.1,58.55,Win,112,31,81,3.88,True,2
M7398,2023-11-27,Cricket,Delhi Titans,Chennai Chargers,Taimur Lata,Bowler,66,46,0,9,8,41,5.38,72.34,Loss,299,10,289,9.3,False,0
M7399,2025-04-15,Football,Delhi Titans,Kolkata Kings,Sara Ramesh,Forward,46,98,3,7,4,18,5.87,78.57,Loss,203,35,168,7.64,False,0
M7400,2023-06-12,Basketball,Delhi Titans,Mumbai Warriors,Keya Raj,Center,72,62,4,9,5,16,13.91,61.72,Win,115,79,36,7.61,True,2
M7401,2024-04-01,Hockey,Delhi Titans,Kolkata Kings,Ritvik Raj,Midfielder,55,28,0,7,5,16,9.93,61.07,Draw,91,48,43,6.24,True,2
M7402,2024-06-12,Hockey,Mumbai Warriors,Delhi Titans,Hrishita Gade,Goalkeeper,38,77,0,4,2,76,11.06,66.02,Draw,6,5,1,4.01,False,2
M7403,2024-04-15,Basketball,Mumbai Warriors,Chennai Chargers,Alia Iyengar,Guard,57,54,3,1,1,20,9.81,99.54,Draw,197,52,145,1.01,False,0
M7404,2024-02-08,Basketball,Kolkata Kings,Chennai Chargers,Rohan Krishnan,Guard,54,44,3,7,7,14,17.71,56.98,Draw,269,219,50,9.52,True,1
M7405,2024-11-15,Hockey,Mumbai Warriors,Delhi Titans,Adira Brahmbhatt,Midfielder,31,60,0,4,7,34,14.83,83.2,Win,10,9,1,4.61,True,2
M7406,2024-05-14,Football,Mumbai Warriors,Kolkata Kings,Renee Ben,Forward,56,70,4,2,8,26,22.58,61.67,Draw,219,68,151,2.64,False,0
M7407,2024-03-02,Hockey,Chennai Chargers,Mumbai Warriors,Nakul Sathe,Defender,40,31,0,8,2,0,17.51,70.91,Win,200,10,190,3.93,True,0
M7408,2025-02-08,Cricket,Kolkata Kings,Mumbai Warriors,Mohanlal Sidhu,Bowler,43,28,0,7,10,100,24.26,91.81,Loss,115,64,51,1.26,False,2
M7409,2024-01-03,Basketball,Delhi Titans,Kolkata Kings,Tushar Chawla,Center,48,67,2,3,2,44,23.9,96.1,Loss,105,27,78,7.83,False,2
M7410,2023-12-15,Basketball,Kolkata Kings,Mumbai Warriors,Mamooty Ghosh,Guard,88,79,3,5,10,76,17.93,61.68,Win,81,76,5,3.86,False,2
M7411,2024-05-30,Cricket,Mumbai Warriors,Kolkata Kings,Mishti Boase,Batsman,76,53,0,6,10,39,5.77,73.08,Draw,62,20,42,6.42,True,2
M7412,2025-04-07,Football,Delhi Titans,Mumbai Warriors,Hrishita Lal,Defender,70,47,3,1,2,7,14.27,93.12,Draw,1,1,0,7.13,True,2
M7413,2024-06-25,Hockey,Mumbai Warriors,Kolkata Kings,Yuvraj  Saha,Midfielder,83,0,0,9,3,40,19.05,88.73,Draw,152,98,54,3.67,False,2
M7414,2023-07-18,Basketball,Chennai Chargers,Delhi Titans,Pranay Shetty,Guard,72,2,5,2,1,32,19.63,54.77,Draw,66,47,19,1.4,False,2
M7415,2025-04-02,Football,Delhi Titans,Chennai Chargers,Vritika Bhatia,Defender,50,37,0,1,5,16,11.61,79.78,Win,27,21,6,1.79,True,2
M7416,2024-07-02,Basketball,Kolkata Kings,Delhi Titans,Advika Basak,Forward,53,12,0,9,8,2,14.97,66.34,Draw,221,113,108,6.45,True,1
M7417,2023-08-11,Basketball,Chennai Chargers,Kolkata Kings,Jhanvi Chana,Guard,83,71,1,9,4,71,24.67,95.82,Win,126,27,99,3.5,False,2
M7418,2024-10-27,Cricket,Mumbai Warriors,Kolkata Kings,Dhruv Chowdhury,Batsman,75,95,0,2,8,74,11.58,95.56,Loss,253,35,218,2.98,False,0
M7419,2024-08-27,Football,Delhi Titans,Kolkata Kings,Priyansh Gole,Midfielder,37,74,2,3,9,45,8.68,75.48,Loss,253,148,105,5.86,True,1
M7420,2025-01-01,Basketball,Chennai Chargers,Delhi Titans,Heer Deol,Guard,33,39,3,1,5,83,5.49,92.08,Win,257,102,155,9.61,True,0
M7421,2024-03-30,Cricket,Kolkata Kings,Chennai Chargers,Manjari Kapur,Wicket-Keeper,53,90,0,2,2,55,9.76,53.01,Draw,20,5,15,8.17,True,2
M7422,2024-12-17,Hockey,Delhi Titans,Chennai Chargers,Diya Bava,Forward,63,98,0,6,2,78,20.39,50.65,Loss,288,188,100,4.62,False,1
M7423,2024-01-16,Hockey,Delhi Titans,Chennai Chargers,Raghav Brahmbhatt,Midfielder,90,79,0,8,9,30,12.72,96.22,Win,114,110,4,8.0,False,1
M7424,2024-02-21,Basketball,Mumbai Warriors,Kolkata Kings,Nirvaan Wali,Guard,71,58,3,2,1,75,19.31,55.71,Win,82,3,79,9.13,True,2
M7425,2024-08-25,Football,Delhi Titans,Kolkata Kings,Eva Kunda,Defender,73,42,5,7,9,100,23.63,53.27,Win,8,8,0,2.69,True,2
M7426,2024-06-16,Cricket,Chennai Chargers,Kolkata Kings,Yuvraj  Vala,Batsman,72,96,0,2,3,90,14.67,99.8,Win,150,8,142,1.1,True,0
M7427,2023-12-28,Football,Delhi Titans,Chennai Chargers,Kiaan Batra,Goalkeeper,61,9,1,0,0,16,12.12,79.2,Win,220,101,119,1.86,True,0
M7428,2024-04-27,Basketball,Delhi Titans,Kolkata Kings,Zoya Randhawa,Center,48,3,4,9,3,44,18.12,79.22,Loss,34,20,14,8.6,False,2
M7429,2023-12-13,Hockey,Kolkata Kings,Chennai Chargers,Eva Choudhury,Midfielder,61,58,0,6,6,7,23.03,98.17,Draw,180,132,48,8.96,False,1
M7430,2024-04-30,Football,Chennai Chargers,Mumbai Warriors,Shayak Walia,Goalkeeper,55,42,1,4,2,9,19.0,51.14,Loss,41,1,40,9.96,False,2
M7431,2023-09-22,Basketball,Delhi Titans,Mumbai Warriors,Manikya Dugal,Guard,85,34,4,0,10,50,10.15,57.09,Loss,222,108,114,3.28,True,0
M7432,2024-02-26,Cricket,Delhi Titans,Chennai Chargers,Ranbir Venkatesh,Wicket-Keeper,87,7,0,6,8,9,22.77,87.0,Win,69,32,37,9.46,False,2
M7433,2024-08-30,Football,Delhi Titans,Kolkata Kings,Nirvi Kant,Forward,35,96,5,2,2,73,19.89,82.02,Win,235,221,14,7.1,True,1
M7434,2024-11-25,Cricket,Chennai Chargers,Kolkata Kings,Bhavin Rattan,Bowler,74,51,0,9,3,5,5.76,98.76,Win,270,9,261,3.76,False,0
M7435,2024-03-25,Hockey,Chennai Chargers,Delhi Titans,Kabir Toor,Goalkeeper,73,15,0,9,2,86,14.82,82.06,Win,63,38,25,5.08,True,2
M7436,2023-11-23,Hockey,Mumbai Warriors,Kolkata Kings,Samar Golla,Midfielder,82,90,0,10,9,31,19.6,62.67,Win,284,183,101,2.87,True,1
M7437,2024-02-24,Football,Chennai Chargers,Mumbai Warriors,Anika Amble,Midfielder,59,18,2,1,0,30,5.65,86.64,Win,239,185,54,4.19,True,1
M7438,2024-06-16,Basketball,Chennai Chargers,Kolkata Kings,Misha Bansal,Center,88,86,2,5,4,46,10.82,72.79,Win,46,16,30,2.05,False,2
M7439,2023-10-04,Basketball,Mumbai Warriors,Kolkata Kings,Abram Kanda,Center,62,79,0,1,9,41,7.85,60.79,Loss,91,46,45,1.44,True,2
M7440,2024-07-02,Cricket,Kolkata Kings,Mumbai Warriors,Yuvaan Kalita,Bowler,44,10,0,8,1,96,15.34,89.34,Loss,138,130,8,7.87,True,1
M7441,2023-09-29,Cricket,Chennai Chargers,Delhi Titans,Rasha Chandran,Wicket-Keeper,53,94,0,6,7,72,23.69,55.32,Loss,25,16,9,9.53,False,2
M7442,2025-01-26,Football,Chennai Chargers,Kolkata Kings,Mohanlal Sem,Defender,36,50,0,9,5,85,19.6,52.16,Draw,36,18,18,2.66,False,2
M7443,2024-08-01,Cricket,Kolkata Kings,Chennai Chargers,Romil Andra,Batsman,30,2,0,5,5,48,19.84,82.54,Draw,190,141,49,9.77,False,1
M7444,2023-07-07,Basketball,Chennai Chargers,Delhi Titans,Dhruv Mani,Center,40,35,2,3,9,64,14.21,53.62,Loss,63,7,56,7.02,False,2
M7445,2024-06-02,Basketball,Mumbai Warriors,Delhi Titans,Shamik Barad,Guard,40,21,0,7,1,2,6.63,53.99,Draw,14,5,9,8.82,True,2
M7446,2023-11-21,Cricket,Chennai Chargers,Mumbai Warriors,Tushar Jaggi,Batsman,90,29,0,3,8,70,16.2,55.4,Win,285,245,40,1.17,False,1
M7447,2024-04-21,Basketball,Chennai Chargers,Delhi Titans,Anika Madan,Guard,33,61,2,10,7,37,15.03,81.87,Loss,51,2,49,9.5,True,2
M7448,2024-03-11,Football,Chennai Chargers,Delhi Titans,Diya Sarkar,Defender,36,35,0,1,9,54,9.68,53.11,Draw,152,90,62,7.38,False,2
M7449,2024-11-23,Football,Delhi Titans,Chennai Chargers,Sahil Vig,Forward,58,7,0,2,2,58,5.43,78.78,Loss,246,62,184,1.29,True,0
M7450,2024-07-05,Football,Chennai Chargers,Kolkata Kings,Kiaan Shenoy,Goalkeeper,57,69,2,6,0,78,7.89,76.26,Draw,120,100,20,3.44,True,2
M7451,2024-07-14,Cricket,Mumbai Warriors,Delhi Titans,Anay Krishnamurthy,Wicket-Keeper,65,24,0,7,7,43,10.89,57.48,Loss,43,16,27,1.55,False,2
M7452,2025-04-04,Cricket,Kolkata Kings,Delhi Titans,Krish Sridhar,Batsman,74,100,0,9,4,94,17.17,67.79,Draw,32,17,15,9.72,True,2
M7453,2025-02-24,Hockey,Chennai Chargers,Delhi Titans,Inaaya  Thaker,Goalkeeper,46,94,0,6,0,40,16.47,89.57,Draw,152,123,29,9.98,True,1
M7454,2024-04-25,Football,Mumbai Warriors,Kolkata Kings,Ehsaan Lala,Goalkeeper,63,20,5,7,2,5,21.48,82.26,Draw,139,45,94,2.95,False,2
M7455,2023-08-16,Football,Delhi Titans,Kolkata Kings,Romil Jayaraman,Goalkeeper,45,46,0,9,3,91,22.83,88.72,Loss,251,9,242,1.28,False,0
M7456,2025-03-02,Football,Delhi Titans,Mumbai Warriors,Eva Manda,Forward,49,19,1,10,2,1,23.41,96.77,Win,210,42,168,6.49,False,0
M7457,2024-07-21,Hockey,Mumbai Warriors,Kolkata Kings,Inaaya  Tandon,Goalkeeper,41,24,0,3,0,65,12.64,98.15,Win,2,2,0,4.77,True,2
M7458,2025-04-20,Football,Mumbai Warriors,Delhi Titans,Vaibhav Tara,Goalkeeper,38,28,5,2,4,0,10.26,70.88,Draw,209,185,24,3.86,True,1
M7459,2024-03-27,Hockey,Chennai Chargers,Mumbai Warriors,Darshit Chaudhuri,Goalkeeper,71,23,0,10,5,12,13.65,95.72,Loss,213,85,128,1.84,False,0
M7460,2024-11-22,Cricket,Delhi Titans,Chennai Chargers,Rasha Bhatnagar,All-Rounder,44,94,0,3,8,1,11.62,96.89,Draw,89,9,80,2.99,False,2
M7461,2023-10-21,Cricket,Kolkata Kings,Mumbai Warriors,Vritika Chana,Batsman,66,59,0,10,9,91,5.21,87.04,Loss,271,255,16,7.69,False,1
M7462,2023-08-05,Hockey,Kolkata Kings,Delhi Titans,Vedika Bhasin,Goalkeeper,80,58,0,10,9,95,17.19,95.58,Win,25,22,3,5.5,False,2
M7463,2024-12-09,Cricket,Mumbai Warriors,Chennai Chargers,Ayesha Kala,Bowler,65,29,0,2,8,20,17.49,66.82,Loss,25,9,16,2.0,False,2
M7464,2024-04-30,Football,Chennai Chargers,Kolkata Kings,Pari Sani,Defender,56,25,1,3,9,53,22.25,63.26,Win,74,54,20,5.31,True,2
M7465,2024-08-31,Hockey,Chennai Chargers,Kolkata Kings,Faiyaz Kumar,Goalkeeper,33,16,0,9,0,73,17.66,85.32,Loss,214,194,20,7.55,False,1
M7466,2025-02-17,Football,Kolkata Kings,Delhi Titans,Trisha Joshi,Forward,70,0,1,0,6,25,10.8,84.73,Win,170,101,69,3.81,False,1
M7467,2024-01-19,Football,Chennai Chargers,Delhi Titans,Miraya Hegde,Goalkeeper,47,63,1,5,0,3,15.91,50.15,Win,293,232,61,7.42,True,1
M7468,2025-05-20,Hockey,Mumbai Warriors,Delhi Titans,Ayesha Jaggi,Midfielder,85,58,0,9,8,65,5.85,86.3,Win,167,152,15,7.19,False,1
M7469,2023-07-20,Football,Chennai Chargers,Kolkata Kings,Ira Gole,Defender,70,61,4,0,8,50,5.98,98.57,Draw,300,82,218,7.0,False,0
M7470,2024-05-25,Cricket,Kolkata Kings,Delhi Titans,Zaina Krishnan,Batsman,46,9,0,3,0,55,24.25,95.95,Draw,148,102,46,6.09,False,1
M7471,2024-08-21,Basketball,Chennai Chargers,Kolkata Kings,Zaina Hegde,Center,31,58,5,0,8,95,23.79,61.42,Loss,43,19,24,8.42,False,2
M7472,2025-04-03,Hockey,Chennai Chargers,Mumbai Warriors,Kimaya Sha,Defender,59,89,0,6,3,4,9.04,58.75,Draw,170,168,2,2.41,False,1
M7473,2025-02-05,Cricket,Chennai Chargers,Mumbai Warriors,Sara Shenoy,Wicket-Keeper,78,95,0,6,1,13,10.86,76.79,Win,12,8,4,5.63,False,2
M7474,2024-01-03,Basketball,Chennai Chargers,Mumbai Warriors,Dishani Subramaniam,Forward,41,44,3,9,3,83,14.44,89.93,Draw,240,223,17,4.0,True,1
M7475,2024-08-27,Cricket,Delhi Titans,Kolkata Kings,Keya Rajan,Wicket-Keeper,58,40,0,1,8,7,5.52,77.07,Loss,218,163,55,6.61,False,1
M7476,2025-03-26,Basketball,Chennai Chargers,Kolkata Kings,Aayush Banerjee,Center,42,42,5,7,7,39,21.24,59.18,Loss,139,39,100,1.63,False,2
M7477,2024-04-18,Football,Mumbai Warriors,Delhi Titans,Khushi Devan,Defender,76,64,0,2,9,96,12.06,97.12,Draw,154,49,105,1.81,True,0
M7478,2024-03-20,Cricket,Kolkata Kings,Mumbai Warriors,Veer Dora,Wicket-Keeper,50,26,0,3,5,93,23.51,88.18,Win,129,78,51,5.58,True,2
